,team,name,position,player_url
1330,Osasuna,Abel,DF,https://fbref.com/en/players/40b6bd38/Abel
1331,Osasuna,Juan Cruz Armada,DF,https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada
1332,Osasuna,Pablo Ibáñez,MF,https://fbref.com/en/players/3701906c/Pablo-Ibanez
1333,Osasuna,Jorge Herrando,DF,https://fbref.com/en/players/e19c989c/Jorge-Herrando
1334,Osasuna,Rubén Peña,FW,https://fbref.com/en/players/1f079188/Ruben-Pena
1335,Osasuna,Raúl,FW,https://fbref.com/en/players/18f0a9f0/Raul
1336,Osasuna,Moi Gómez,MF,https://fbref.com/en/players/5a626448/Moi-Gomez
1337,Osasuna,Iker Muñoz,MF,https://fbref.com/en/players/175ece4c/Iker-Munoz
1338,Osasuna,Kike Barja,FW,https://fbref.com/en/players/aad53e64/Kike-Barja
1339,Osasuna,Nacho Vidal,DF,https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal
1340,Osasuna,José Arnaiz,FW,https://fbref.com/en/players/46e07328/Jose-Arnaiz
1341,Osasuna,Iker Benito,FW,https://fbref.com/en/players/50cbc806/Iker-Benito
1342,Osasuna,Javi Martínez,MF,https://fbref.com/en/players/3672b352/Javi-Martinez
1343,Osasuna,Aitor Fernández,GK,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez
1344,Osasuna,Unai García,DF,https://fbref.com/en/players/4a633cfe/Unai-Garcia
1345,Osasuna,Carlos Lumbreras,FW,https://fbref.com/en/players/ad57d16b/Carlos-Lumbreras
1346,Osasuna,Asier Osambela,MF,https://fbref.com/en/players/e87c44a9/Asier-Osambela
1347,Osasuna,Dimitrios Stamatakis,GK,https://fbref.com/en/players/21eb5ec9/Dimitrios-Stamatakis
1348,Osasuna,Sergio Herrera,GK,https://fbref.com/en/players/a4995f48/Sergio-Herrera
1349,Osasuna,Sergio Herrera,GK,https://fbref.com/en/players/a4995f48/Sergio-Herrera
1350,Mallorca,Antonio Raillo,DF,https://fbref.com/en/players/b857bd29/Antonio-Raillo
1351,Mallorca,Samu Costa,MF,https://fbref.com/en/players/76c2a023/Samu-Costa
1352,Mallorca,Johan Mojica,DF,https://fbref.com/en/players/608f2092/Johan-Mojica
1353,Mallorca,Sergi Darder,MF,https://fbref.com/en/players/070a3904/Sergi-Darder
1354,Mallorca,Dominik Greif,GK,https://fbref.com/en/players/30061f53/Dominik-Greif
1355,Mallorca,Martin Valjent,DF,https://fbref.com/en/players/f2c6ac01/Martin-Valjent
1356,Mallorca,Cyle Larin,FW,https://fbref.com/en/players/e7af9060/Cyle-Larin
1357,Mallorca,Dani Rodríguez,MF,https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez
1358,Mallorca,Pablo Maffeo,DF,https://fbref.com/en/players/5db04597/Pablo-Maffeo
1359,Mallorca,Vedat Muriqi,FW,https://fbref.com/en/players/0cadc46d/Vedat-Muriqi
1360,Mallorca,Manu Morlanes,MF,https://fbref.com/en/players/a0255c67/Manu-Morlanes
1361,Mallorca,Roberto Navarro,MF,https://fbref.com/en/players/c997b942/Roberto-Navarro
1362,Mallorca,Omar Mascarell,MF,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
1363,Mallorca,Antonio Sánchez,MF,https://fbref.com/en/players/a254bbe0/Antonio-Sanchez
1364,Mallorca,Copete,DF,https://fbref.com/en/players/0f26ffd7/Copete
1365,Mallorca,Takuma Asano,FW,https://fbref.com/en/players/13ddc856/Takuma-Asano
1366,Mallorca,Leo Román,GK,https://fbref.com/en/players/924ff27e/Leo-Roman
1367,Mallorca,Mateu Morey,DF,https://fbref.com/en/players/5fd5e542/Mateu-Morey
1368,Mallorca,Toni Lato,DF,https://fbref.com/en/players/8e088e04/Toni-Lato
1369,Mallorca,Marc Domenech,FW,https://fbref.com/en/players/54880c9b/Marc-Domenech
1370,Mallorca,Valery Fernández,MF,https://fbref.com/en/players/4acd733a/Valery-Fernandez
1371,Mallorca,Abdón Prats,FW,https://fbref.com/en/players/d1b060e2/Abdon-Prats
1372,Mallorca,Chiquinho,MF,https://fbref.com/en/players/dc6c2f02/Chiquinho
1373,Mallorca,Siebe Van Der Heyden,DF,https://fbref.com/en/players/cf9bdd43/Siebe-Van-Der-Heyden
1374,Mallorca,Javier Llabrés,FW,https://fbref.com/en/players/38b0cf42/Javier-Llabres
1375,Mallorca,Daniel Luna,MF,https://fbref.com/en/players/410b16e3/Daniel-Luna
1376,Mallorca,Jan Salas,MF,https://fbref.com/en/players/59bb99d1/Jan-Salas
1377,Mallorca,Iván Cuéllar,GK,https://fbref.com/en/players/75751c99/Ivan-Cuellar
1378,Mallorca,Pere Joan,GK,https://fbref.com/en/players/a2b1bca6/Pere-Joan
1379,Mallorca,David López,DF,https://fbref.com/en/players/0924357d/David-Lopez
1380,Roma,Obite N'Dicka,DF,https://fbref.com/en/players/441197b8/Obite-NDicka
1381,Roma,Mile Svilar,GK,https://fbref.com/en/players/bcf5058a/Mile-Svilar
1382,Roma,Angeliño,DF,https://fbref.com/en/players/30941e96/Angelino
1383,Roma,Gianluca Mancini,DF,https://fbref.com/en/players/5aa53281/Gianluca-Mancini
1384,Roma,Artem Dovbyk,FW,https://fbref.com/en/players/5b847bb0/Artem-Dovbyk
1385,Roma,Manu Koné,MF,https://fbref.com/en/players/86574238/Manu-Kone
1386,Roma,Zeki Çelik,DF,https://fbref.com/en/players/31a62dc7/Zeki-Celik
1387,Roma,Paulo Dybala,FW,https://fbref.com/en/players/e0921a4f/Paulo-Dybala
1388,Roma,Lorenzo Pellegrini,MF,https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini
1389,Roma,Bryan Cristante,MF,https://fbref.com/en/players/16657b95/Bryan-Cristante
1390,Roma,Niccolò Pisilli,MF,https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli
1391,Roma,Stephan El Shaarawy,DF,https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy
1392,Roma,Alexis Saelemaekers,DF,https://fbref.com/en/players/ee251371/Alexis-Saelemaekers
1393,Roma,Leandro Paredes,MF,https://fbref.com/en/players/dff153a4/Leandro-Paredes
1394,Roma,Matìas Soulé,MF,https://fbref.com/en/players/c13ddd3e/Matias-Soule
1395,Roma,Mats Hummels,DF,https://fbref.com/en/players/05d548d8/Mats-Hummels
1396,Roma,Nicola Zalewski,DF,https://fbref.com/en/players/45191c29/Nicola-Zalewski
1397,Roma,Enzo Le Fée,MF,https://fbref.com/en/players/6f806d99/Enzo-Le-Fee
1398,Roma,Tommaso Baldanzi,MF,https://fbref.com/en/players/102e2599/Tommaso-Baldanzi
1399,Roma,Mario Hermoso,DF,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
1400,Roma,Devyne Rensch,DF,https://fbref.com/en/players/c5cbbcff/Devyne-Rensch
1401,Roma,Eldor Shomurodov,FW,https://fbref.com/en/players/57469b2d/Eldor-Shomurodov
1402,Roma,Saud Abdulhamid,DF,https://fbref.com/en/players/caa254e4/Saud-Abdulhamid
1403,Roma,Samuel Dahl,DF,https://fbref.com/en/players/bbe7d20b/Samuel-Dahl
1404,Roma,Tammy Abraham,FW,https://fbref.com/en/players/f586779e/Tammy-Abraham
1405,Roma,Edoardo Bove,MF,https://fbref.com/en/players/ae94a6c5/Edoardo-Bove
1406,Roma,João Costa,FW,https://fbref.com/en/players/26952edc/Joao-Costa
1407,Roma,Giorgio De Marzi,GK,https://fbref.com/en/players/6ee7bae3/Giorgio-De-Marzi
1408,Roma,Pierluigi Gollini,GK,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini
1409,Roma,Renato Marin,GK,https://fbref.com/en/players/6db4e0b4/Renato-Marin
1410,Strasbourg,Guela Doué,DF,https://fbref.com/en/players/b4ef3fb5/Guela-Doue
1411,Strasbourg,Andrey Santos,MF,https://fbref.com/en/players/dd745366/Andrey-Santos
1412,Strasbourg,Habib Diarra,MF,https://fbref.com/en/players/6d0fe035/Habib-Diarra
1413,Strasbourg,Dilane Bakwa,MF,https://fbref.com/en/players/2b5a35e5/Dilane-Bakwa
1414,Strasbourg,Ismaël Doukouré,MF,https://fbref.com/en/players/0512a60a/Ismael-Doukoure
1415,Strasbourg,Diego Moreira,DF,https://fbref.com/en/players/12de1b0d/Diego-Moreira
1416,Strasbourg,Đorđe Petrović,GK,https://fbref.com/en/players/0cf321c8/Djordje-Petrovic
1417,Strasbourg,Sebastian Nanasi,FW,https://fbref.com/en/players/ce747d2a/Sebastian-Nanasi
1418,Strasbourg,Emanuel Emegha,FW,https://fbref.com/en/players/a0c590b9/Emanuel-Emegha
1419,Strasbourg,Mamadou Sarr,DF,https://fbref.com/en/players/61f80c89/Mamadou-Sarr
1420,Strasbourg,Saidou Sow,DF,https://fbref.com/en/players/f6b94e8d/Saidou-Sow
1421,Strasbourg,Abakar Sylla,DF,https://fbref.com/en/players/29c91632/Abakar-Sylla
1422,Strasbourg,Félix Lemaréchal,FW,https://fbref.com/en/players/8ca9415f/Felix-Lemarechal
1423,Strasbourg,Sekou Mara,FW,https://fbref.com/en/players/3544641e/Sekou-Mara
1424,Strasbourg,Guimissongui Ouattara,FW,https://fbref.com/en/players/d028b5e5/Guimissongui-Ouattara
1425,Strasbourg,Karl-Johan Johnsson,GK,https://fbref.com/en/players/a56bd2ee/Karl-Johan-Johnsson
1426,Strasbourg,Caleb Wiley,DF,https://fbref.com/en/players/64796fe0/Caleb-Wiley
1427,Strasbourg,Junior Mwanga,MF,https://fbref.com/en/players/ee158be5/Junior-Mwanga
1428,Strasbourg,Marvin Senaya,DF,https://fbref.com/en/players/1d383c10/Marvin-Senaya
1429,Strasbourg,Jérémy Sebas,FW,https://fbref.com/en/players/0b6911e4/Jeremy-Sebas
1430,Strasbourg,Andrew Omobamidele,DF,https://fbref.com/en/players/c393a6c4/Andrew-Omobamidele
1431,Strasbourg,Pape Daouda Diongue,MF,https://fbref.com/en/players/d4925a40/Pape-Daouda-Diongue
1432,Strasbourg,Eduard Sobol,DF,https://fbref.com/en/players/2ccd89a3/Eduard-Sobol
1433,Strasbourg,Milos Lukovic,FW,https://fbref.com/en/players/b1c7a35e/Milos-Lukovic
1434,Strasbourg,Nordine Kandil,MF,https://fbref.com/en/players/c5908bc4/Nordine-Kandil
1435,Strasbourg,Óscar Perea,MF,https://fbref.com/en/players/57bc72ea/Oscar-Perea
1436,Strasbourg,Karol Fila,MF,https://fbref.com/en/players/50ac8941/Karol-Fila
1437,Strasbourg,Amadou Cissé,FW,https://fbref.com/en/players/c2574fe6/Amadou-Cisse
1438,Strasbourg,Tidiane Diallo,FW,https://fbref.com/en/players/709883ef/Tidiane-Diallo
1439,Strasbourg,Yoni Gomis,DF,https://fbref.com/en/players/34d07afa/Yoni-Gomis
1440,Betis,Diego Llorente,DF,https://fbref.com/en/players/bba30585/Diego-Llorente
1441,Betis,Abde Ezzalzouli,FW,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
1442,Betis,Romain Perraud,DF,https://fbref.com/en/players/6dfd8f05/Romain-Perraud
1443,Betis,Rui Silva,GK,https://fbref.com/en/players/ea83bfa6/Rui-Silva
1444,Betis,Sergi Altimira,MF,https://fbref.com/en/players/94acdd4e/Sergi-Altimira
1445,Betis,Vitor Roque,FW,https://fbref.com/en/players/cb00f1e6/Vitor-Roque
1446,Betis,Natan,DF,https://fbref.com/en/players/94bccc82/Natan
1447,Betis,Johnny Cardoso,MF,https://fbref.com/en/players/7426f085/Johnny-Cardoso
1448,Betis,Pablo Fornals,MF,https://fbref.com/en/players/82927de4/Pablo-Fornals
1449,Betis,Youssouf Sabaly,DF,https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly
1450,Betis,Marc Bartra,DF,https://fbref.com/en/players/b742cc0d/Marc-Bartra
1451,Betis,Giovani Lo Celso,MF,https://fbref.com/en/players/d7553721/Giovani-Lo-Celso
1452,Betis,Marc Roca,MF,https://fbref.com/en/players/da27e268/Marc-Roca
1453,Betis,Aitor Ruibal,FW,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal
1454,Betis,Ezequiel Ávila,FW,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
1455,Betis,Héctor Bellerín,DF,https://fbref.com/en/players/f874dd44/Hector-Bellerin
1456,Betis,Ricardo Rodríguez,DF,https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez
1457,Betis,Isco,MF,https://fbref.com/en/players/a0b4bb3e/Isco
1458,Betis,Cédric Bakambu,FW,https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu
1459,Betis,Fran Vieites,GK,https://fbref.com/en/players/2ae958ab/Fran-Vieites
1460,Betis,Jesus Rodríguez,FW,https://fbref.com/en/players/f9f74e43/Jesus-Rodriguez
1461,Betis,William Carvalho,MF,https://fbref.com/en/players/dee86451/William-Carvalho
1462,Betis,Iker Losada,MF,https://fbref.com/en/players/41521385/Iker-Losada
1463,Betis,Adrián,GK,https://fbref.com/en/players/f76e6b4e/Adrian
1464,Betis,Assane Diao,FW,https://fbref.com/en/players/8ae7d0ec/Assane-Diao
1465,Betis,Juanmi,FW,https://fbref.com/en/players/84399660/Juanmi
1466,Betis,Nabil Fekir,MF,https://fbref.com/en/players/bece776f/Nabil-Fekir
1467,Betis,Ángel Ortíz,DF,https://fbref.com/en/players/a2f3bbb9/Angel-Ortiz
1468,Betis,Carlos Guirao,MF,https://fbref.com/en/players/4d9f02df/Carlos-Guirao
1469,Betis,Mateo Flores,MF,https://fbref.com/en/players/90dcf851/Mateo-Flores
1470,Toulouse,Guillaume Restes,GK,https://fbref.com/en/players/6b91b999/Guillaume-Restes
1471,Toulouse,Yann Gboho,MF,https://fbref.com/en/players/6be41a31/Yann-Gboho
1472,Toulouse,Zakaria Aboukhlal,MF,https://fbref.com/en/players/c2a6033c/Zakaria-Aboukhlal
1473,Toulouse,Mark McKenzie,DF,https://fbref.com/en/players/a5f5d094/Mark-McKenzie
1474,Toulouse,Cristian Cásseres Jr.,MF,https://fbref.com/en/players/f86fe8c1/Cristian-Casseres-Jr
1475,Toulouse,Aron Dønnum,DF,https://fbref.com/en/players/10cff752/Aron-Donnum
1476,Toulouse,Charlie Cresswell,DF,https://fbref.com/en/players/4654e5f5/Charlie-Cresswell
1477,Toulouse,Vincent Sierro,MF,https://fbref.com/en/players/92ffb8f9/Vincent-Sierro
1478,Toulouse,Joshua King,FW,https://fbref.com/en/players/43458538/Joshua-King
1479,Toulouse,Gabriel Suazo,DF,https://fbref.com/en/players/39b326ed/Gabriel-Suazo
1480,Toulouse,Djibril Sidibé,DF,https://fbref.com/en/players/4c5b714f/Djibril-Sidibe
1481,Toulouse,Waren Kamanzi,DF,https://fbref.com/en/players/a426a912/Waren-Kamanzi
1482,Toulouse,Rasmus Nicolaisen,DF,https://fbref.com/en/players/3f319bb9/Rasmus-Nicolaisen
1483,Toulouse,Frank Magri,FW,https://fbref.com/en/players/42fdb11d/Frank-Magri
1484,Toulouse,Jaydee Canvot,DF,https://fbref.com/en/players/3684108d/Jaydee-Canvot
1485,Toulouse,Ümit Akdag,DF,https://fbref.com/en/players/d746900e/Umit-Akdag
1486,Toulouse,Shavy Babicka,MF,https://fbref.com/en/players/c6f0d5d4/Shavy-Babicka
1487,Toulouse,Denis Genreau,MF,https://fbref.com/en/players/badcdcae/Denis-Genreau
1488,Toulouse,Niklas Schmidt,MF,https://fbref.com/en/players/b9ae8560/Niklas-Schmidt
1489,Toulouse,Miha Zajc,MF,https://fbref.com/en/players/83e4643e/Miha-Zajc
1490,Toulouse,Logan Costa,DF,https://fbref.com/en/players/bfb2056e/Logan-Costa
1491,Toulouse,Rafik Messali,DF,https://fbref.com/en/players/bbc86fc4/Rafik-Messali
1492,Toulouse,Álex Domínguez,GK,https://fbref.com/en/players/f240be08/Alex-Dominguez
1493,Toulouse,Edhy Zuliani,DF,https://fbref.com/en/players/2a74ef47/Edhy-Zuliani
1494,Toulouse,Naatan Skyttä,FW,https://fbref.com/en/players/d7547531/Naatan-Skytta
1495,Toulouse,Mamady Bangré,MF,https://fbref.com/en/players/69e930e4/Mamady-Bangre
1496,Toulouse,Noah Edjouma,FW,https://fbref.com/en/players/92976f0d/Noah-Edjouma
1497,Toulouse,Kjetil Haug,GK,https://fbref.com/en/players/d3ae48eb/Kjetil-Haug
1498,Toulouse,Dayann Methalie,DF,https://fbref.com/en/players/2016b059/Dayann-Methalie
1499,Toulouse,Mathis Saka,FW,https://fbref.com/en/players/94c800c4/Mathis-Saka
1500,Augsburg,Jeffrey Gouweleeuw,DF,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
1501,Augsburg,Dimitris Giannoulis,DF,https://fbref.com/en/players/112c495e/Dimitris-Giannoulis
1502,Augsburg,Elvis Rexhbeçaj,MF,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
1503,Augsburg,Frank Onyeka,MF,https://fbref.com/en/players/2944f86f/Frank-Onyeka
1504,Augsburg,Kristijan Jakić,MF,https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic
1505,Augsburg,Nediljko Labrović,GK,https://fbref.com/en/players/208fc867/Nediljko-Labrovic
1506,Augsburg,Marius Wolf,DF,https://fbref.com/en/players/fa661778/Marius-Wolf
1507,Augsburg,Chrislain Matsima,DF,https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima
1508,Augsburg,Phillip Tietz,FW,https://fbref.com/en/players/3397e7b5/Phillip-Tietz
1509,Augsburg,Samuel Essende,FW,https://fbref.com/en/players/821550ce/Samuel-Essende
1510,Augsburg,Keven Schlotterbeck,DF,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
1511,Augsburg,Alexis Claude-Maurice,MF,https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice
1512,Augsburg,Maximilian Bauer,DF,https://fbref.com/en/players/44a20f0c/Maximilian-Bauer
1513,Augsburg,Arne Maier,MF,https://fbref.com/en/players/ab700320/Arne-Maier
1514,Augsburg,Finn Dahmen,GK,https://fbref.com/en/players/dee3013b/Finn-Dahmen
1515,Augsburg,Henri Koudossou,DF,https://fbref.com/en/players/2b9745cb/Henri-Koudossou
1516,Augsburg,Ruben Vargas,MF,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
1517,Augsburg,Noahkai Banks,DF,https://fbref.com/en/players/118e3ac3/Noahkai-Banks
1518,Augsburg,Mads Pedersen,DF,https://fbref.com/en/players/582a5247/Mads-Pedersen
1519,Augsburg,Cedric Zesiger,DF,https://fbref.com/en/players/2bab583c/Cedric-Zesiger
1520,Augsburg,Tim Breithaupt,MF,https://fbref.com/en/players/ed98c321/Tim-Breithaupt
1521,Augsburg,Steve Mounié,FW,https://fbref.com/en/players/19ba6c6d/Steve-Mounie
1522,Augsburg,Fredrik Jensen,MF,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
1523,Augsburg,Robert Gumny,DF,https://fbref.com/en/players/1df0c0b9/Robert-Gumny
1524,Augsburg,Arne Engels,MF,https://fbref.com/en/players/554bcc91/Arne-Engels
1525,Augsburg,Mert Kömür,MF,https://fbref.com/en/players/ec68a918/Mert-Komur
1526,Augsburg,Yusuf Kabadayı,FW,https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi
1527,Augsburg,Niklas Dorsch,MF,https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch
1528,Augsburg,Daniel Klein,GK,https://fbref.com/en/players/ab679ecf/Daniel-Klein
1529,Augsburg,Mahmut Kücüksahin,DF,https://fbref.com/en/players/5c954071/Mahmut-Kucuksahin
1530,Brentford,Nathan Collins,DF,https://fbref.com/en/players/a8c19eb8/Nathan-Collins
1531,Brentford,Bryan Mbeumo,FW,https://fbref.com/en/players/6afaebf2/Bryan-Mbeumo
1532,Brentford,Mark Flekken,GK,https://fbref.com/en/players/a92ab7be/Mark-Flekken
1533,Brentford,Keane Lewis-Potter,DF,https://fbref.com/en/players/41f08ac8/Keane-Lewis-Potter
1534,Brentford,Mikkel Damsgaard,MF,https://fbref.com/en/players/215f3907/Mikkel-Damsgaard
1535,Brentford,Christian Nørgaard,MF,https://fbref.com/en/players/df0a4c90/Christian-Norgaard
1536,Brentford,Vitaly Janelt,MF,https://fbref.com/en/players/8449d35e/Vitaly-Janelt
1537,Brentford,Yoane Wissa,FW,https://fbref.com/en/players/2500cef9/Yoane-Wissa
1538,Brentford,Sepp van den Berg,DF,https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg
1539,Brentford,Ethan Pinnock,DF,https://fbref.com/en/players/e541326e/Ethan-Pinnock
1540,Brentford,Kevin Schade,FW,https://fbref.com/en/players/52afb588/Kevin-Schade
1541,Brentford,Mads Roerslev,DF,https://fbref.com/en/players/57c94db2/Mads-Roerslev
1542,Brentford,Kristoffer Ajer,DF,https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer
1543,Brentford,Mathias Jensen,MF,https://fbref.com/en/players/0f134faf/Mathias-Jensen
1544,Brentford,Yehor Yarmoliuk,MF,https://fbref.com/en/players/907a5d7c/Yehor-Yarmoliuk
1545,Brentford,Fabio Carvalho,FW,https://fbref.com/en/players/966e28d0/Fabio-Carvalho
1546,Brentford,Ben Mee,DF,https://fbref.com/en/players/8df7a2fb/Ben-Mee
1547,Brentford,Hákon Rafn Valdimarsson,GK,https://fbref.com/en/players/57a34cf4/Hakon-Rafn-Valdimarsson
1548,Brentford,Thiago,FW,https://fbref.com/en/players/dc45ac24/Thiago
1549,Brentford,Edmond-Paris Maghoma,MF,https://fbref.com/en/players/8a3ddcd2/Edmond-Paris-Maghoma
1550,Brentford,Kim Jisoo,DF,https://fbref.com/en/players/f4065d9e/Kim-Jisoo
1551,Brentford,Frank Onyeka,MF,https://fbref.com/en/players/2944f86f/Frank-Onyeka
1552,Brentford,Yunus Emre Konak,MF,https://fbref.com/en/players/e02b5b36/Yunus-Emre-Konak
1553,Brentford,Michael Kayode,DF,https://fbref.com/en/players/e19660a8/Michael-Kayode
1554,Brentford,Jayden Meghoma,DF,https://fbref.com/en/players/07382f6c/Jayden-Meghoma
1555,Brentford,Rico Henry,DF,https://fbref.com/en/players/8a3c1dc7/Rico-Henry
1556,Brentford,Ryan Trevitt,MF,https://fbref.com/en/players/732327ae/Ryan-Trevitt
1557,Brentford,Benjamin Arthur,DF,https://fbref.com/en/players/093f0923/Benjamin-Arthur
1558,Brentford,Julian Eyestone,GK,https://fbref.com/en/players/e839dde1/Julian-Eyestone
1559,Brentford,Myles Peart-Harris,MF,https://fbref.com/en/players/ea1a5662/Myles-Peart-Harris
1560,Real Sociedad,Álex Remiro,GK,https://fbref.com/en/players/374ee424/Alex-Remiro
1561,Real Sociedad,Martín Zubimendi,MF,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
1562,Real Sociedad,Igor Zubeldia,DF,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
1563,Real Sociedad,Sergio Gómez,MF,https://fbref.com/en/players/01e5f06e/Sergio-Gomez
1564,Real Sociedad,Mikel Oyarzabal,FW,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
1565,Real Sociedad,Jon Aramburu,DF,https://fbref.com/en/players/dc7a172e/Jon-Aramburu
1566,Real Sociedad,Takefusa Kubo,MF,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
1567,Real Sociedad,Nayef Aguerd,DF,https://fbref.com/en/players/288e1e13/Nayef-Aguerd
1568,Real Sociedad,Luka Sučić,MF,https://fbref.com/en/players/1e1378e1/Luka-Sucic
1569,Real Sociedad,Brais Méndez,MF,https://fbref.com/en/players/c9e39d91/Brais-Mendez
1570,Real Sociedad,Javi López,DF,https://fbref.com/en/players/e9ada8cf/Javi-Lopez
1571,Real Sociedad,Ander Barrenetxea,MF,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
1572,Real Sociedad,Sheraldo Becker,FW,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
1573,Real Sociedad,Beñat Turrientes,MF,https://fbref.com/en/players/068f4dec/Benat-Turrientes
1574,Real Sociedad,Jon Pacheco,DF,https://fbref.com/en/players/44150beb/Jon-Pacheco
1575,Real Sociedad,Aihen Muñoz,DF,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
1576,Real Sociedad,Aritz Elustondo,DF,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
1577,Real Sociedad,Orri Steinn Óskarsson,FW,https://fbref.com/en/players/d0b8e745/Orri-Steinn-Oskarsson
1578,Real Sociedad,Hamari Traoré,DF,https://fbref.com/en/players/a4b1028a/Hamari-Traore
1579,Real Sociedad,Olasagasti,MF,https://fbref.com/en/players/3d99999d/Olasagasti
1580,Real Sociedad,Umar Sadiq,FW,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
1581,Real Sociedad,Urko González,MF,https://fbref.com/en/players/c4f5eb61/Urko-Gonzalez
1582,Real Sociedad,Jon Martin,DF,https://fbref.com/en/players/df33ecb5/Jon-Martin
1583,Real Sociedad,Pablo Marín,MF,https://fbref.com/en/players/a83c19cf/Pablo-Marin
1584,Real Sociedad,Álvaro Odriozola,DF,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
1585,Real Sociedad,Arsen Zakharyan,FW,https://fbref.com/en/players/7f14ec2a/Arsen-Zakharyan
1586,Real Sociedad,Jon Magunazelaia,MF,https://fbref.com/en/players/d4808594/Jon-Magunazelaia
1587,Real Sociedad,Egoitz Arana,GK,https://fbref.com/en/players/ef96e7bf/Egoitz-Arana
1588,Real Sociedad,Aitor Fraga,GK,https://fbref.com/en/players/7645a52a/Aitor-Fraga
1589,Real Sociedad,Arkaitz Mariezkurrena,FW,https://fbref.com/en/players/7c2c671c/Arkaitz-Mariezkurrena
1590,Sevilla,Carmona,DF,https://fbref.com/en/players/2dce876a/Carmona
1591,Sevilla,Dodi Lukebakio,FW,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
1592,Sevilla,Nemanja Gudelj,DF,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
1593,Sevilla,Loïc Bade,DF,https://fbref.com/en/players/114bbdee/Loic-Bade
1594,Sevilla,Isaac Romero,FW,https://fbref.com/en/players/be719093/Isaac-Romero
1595,Sevilla,Ørjan Nyland,GK,https://fbref.com/en/players/bdedffac/Orjan-Nyland
1596,Sevilla,Adrià Pedrosa,DF,https://fbref.com/en/players/112521d1/Adria-Pedrosa
1597,Sevilla,Albert Sambi Lokonga,MF,https://fbref.com/en/players/1b4f1169/Albert-Sambi-Lokonga
1598,Sevilla,Djibril Sow,MF,https://fbref.com/en/players/4c6facae/Djibril-Sow
1599,Sevilla,Lucien Agoume,MF,https://fbref.com/en/players/8bc8829a/Lucien-Agoume
1600,Sevilla,Kike Salas,DF,https://fbref.com/en/players/0a69de7b/Kike-Salas
1601,Sevilla,Peque,FW,https://fbref.com/en/players/cb971b4f/Peque
1602,Sevilla,Saúl Ñíguez,MF,https://fbref.com/en/players/c14bc029/Saul-Niguez
1603,Sevilla,Juanlu Sánchez,MF,https://fbref.com/en/players/cc6de655/Juanlu-Sanchez
1604,Sevilla,Álvaro Fernández,GK,https://fbref.com/en/players/f127d782/Alvaro-Fernandez
1605,Sevilla,Chidera Ejuke,FW,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke
1606,Sevilla,Tanguy Nianzou,DF,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
1607,Sevilla,Marcão,DF,https://fbref.com/en/players/133faa84/Marcao
1608,Sevilla,Kelechi Iheanacho,FW,https://fbref.com/en/players/c92e1a31/Kelechi-Iheanacho
1609,Sevilla,Jesús Navas,FW,https://fbref.com/en/players/3f10bd22/Jesus-Navas
1610,Sevilla,Valentín Barco,DF,https://fbref.com/en/players/b9f282ec/Valentin-Barco
